-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
-47.2925, -50.1758, -7.5457
-47.2925, -38.0239, -7.5457
-47.2925, -29.9227, 10.6821
-71.5963, -50.1758, 10.6821
-71.5963, -38.0239, 23.8467
-71.5963, -29.9227, 23.8467
-38.1786, -38.0239, -7.5457
-38.1786, -29.9227, -7.5457
